Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP3274,Marketing,22,944995,19,30.3,64,No
EMP3275,IT,40,1188937,12,58.5,73,No
EMP3276,Operations,35,1576646,7,59.2,80,No
EMP3277,Operations,32,1748944,12,48.8,87,Yes
EMP3278,Operations,41,770809,5,52.4,77,No
EMP3279,Finance,27,1070697,15,52.3,62,No
EMP3280,IT,42,908786,19,51.1,64,No
EMP3281,IT,46,727164,3,47.2,80,No
EMP3282,Finance,42,1493534,14,49.0,74,No
EMP3283,Finance,33,1332289,3,33.6,65,No
EMP3284,IT,31,451808,4,39.1,72,No
EMP3285,Marketing,59,692264,13,44.1,62,No
EMP3286,Sales,58,1507285,11,53.1,76,No
EMP3287,Sales,28,493107,4,45.6,61,No
EMP3288,Marketing,60,1635749,6,34.7,74,No
EMP3289,HR,40,1315529,10,40.2,84,No
EMP3290,Marketing,51,1104874,12,55.5,60,No
EMP3291,Sales,31,1657406,6,57.0,52,No
EMP3292,HR,46,1144344,14,50.2,90,Yes
EMP3293,Sales,40,388259,16,45.7,74,No
EMP3294,Finance,35,1197042,1,37.3,63,No
EMP3295,Operations,32,1541755,1,31.6,59,No
EMP3296,Operations,48,1270520,6,47.4,76,No
EMP3297,IT,44,1167734,20,39.3,55,No
EMP3298,IT,46,712128,18,44.5,77,No
EMP3299,Finance,54,1765102,14,39.1,61,No
EMP3300,Finance,41,811808,1,52.0,75,No
EMP3301,IT,58,1592222,9,53.3,75,No
EMP3302,IT,48,617334,5,37.7,55,No
EMP3303,IT,37,744971,13,55.0,83,No
EMP3304,Marketing,56,359621,10,35.0,70,No
EMP3305,IT,56,804288,1,33.6,86,No
EMP3306,Sales,34,626584,11,35.9,50,No
EMP3307,HR,29,815049,6,31.7,73,No
EMP3308,Finance,31,1772240,15,39.0,64,No
EMP3309,Sales,50,1174880,19,31.2,77,No
EMP3310,HR,34,1192161,13,55.8,74,No
EMP3311,HR,40,860325,2,42.1,63,No
EMP3312,Marketing,45,1084926,9,32.2,62,No
EMP3313,Finance,45,414528,2,33.5,67,No
EMP3314,Sales,51,1795404,11,35.9,67,No
EMP3315,HR,25,1145198,20,52.8,77,No
EMP3316,Sales,31,278339,13,55.9,83,No
EMP3317,Finance,28,892125,13,38.9,38,No
EMP3318,Sales,32,400208,9,52.0,43,No
EMP3319,Sales,53,1022467,0,45.6,53,No
EMP3320,IT,53,546198,5,45.4,53,No
EMP3321,Sales,27,579056,20,48.4,81,No
EMP3322,Finance,36,1235343,12,51.5,77,No
EMP3323,Marketing,55,1467197,11,41.3,92,Yes
EMP3324,Sales,26,833330,3,42.9,54,No
EMP3325,Finance,32,1064407,12,30.7,64,No
EMP3326,Sales,49,1611075,5,48.1,70,No
EMP3327,HR,56,1018047,1,33.2,62,No
EMP3328,Operations,50,1040343,1,55.5,92,No
EMP3329,Operations,29,936158,6,30.2,78,No
EMP3330,Finance,50,1375818,20,39.4,58,No
EMP3331,Sales,59,598493,11,55.3,70,No
EMP3332,Marketing,49,1159476,15,53.4,63,No
EMP3333,Operations,49,628655,18,31.7,69,No
EMP3334,Finance,31,265456,3,43.3,55,No
EMP3335,IT,33,1099811,15,45.5,72,No
EMP3336,Sales,23,1474246,20,33.0,90,Yes
EMP3337,Marketing,46,892222,19,57.1,48,No
EMP3338,Finance,48,1659241,14,48.9,59,No
EMP3339,Marketing,28,1275856,3,53.4,75,No
EMP3340,Operations,24,909717,9,42.8,61,No
EMP3341,Finance,43,844502,4,54.0,92,No
EMP3342,HR,33,1336671,14,33.7,66,No
EMP3343,Operations,23,960975,0,30.6,67,No
EMP3344,Finance,57,1219343,2,44.6,81,No
EMP3345,Marketing,47,563976,4,37.1,78,No
EMP3346,IT,58,1206966,2,44.5,74,No
EMP3347,IT,55,1748459,10,45.5,75,No
EMP3348,Finance,45,1116607,17,45.5,72,No
EMP3349,Finance,53,1015214,11,59.8,66,No
EMP3350,HR,52,1741033,6,43.5,78,No
EMP3351,Marketing,41,689016,14,59.2,46,No
EMP3352,Marketing,24,732968,18,59.9,88,Yes
EMP3353,HR,45,1630594,5,56.0,73,No
EMP3354,Marketing,45,528070,19,57.5,99,Yes
EMP3355,HR,30,1406437,1,47.1,73,No
EMP3356,Finance,47,1696573,15,50.7,66,No
EMP3357,Marketing,50,1304089,17,53.4,63,No
EMP3358,Marketing,60,678045,4,42.8,66,No
EMP3359,HR,43,1157700,15,38.1,75,No
EMP3360,Marketing,50,512310,20,35.3,73,No
EMP3361,Marketing,32,945996,20,50.0,77,No
EMP3362,HR,22,304098,0,53.9,68,No
EMP3363,HR,28,1363139,17,54.2,84,No
EMP3364,IT,54,1692379,0,34.9,69,No
EMP3365,Sales,55,515979,6,47.6,84,No
EMP3366,Marketing,27,413643,9,51.2,86,Yes
EMP3367,Operations,57,1184687,0,41.9,50,No
EMP3368,Finance,26,596651,15,39.3,41,No
EMP3369,Sales,57,608835,19,57.6,67,No
EMP3370,Sales,32,364256,0,45.5,90,No
EMP3371,IT,42,1311893,20,39.1,65,No
EMP3372,IT,45,283859,0,38.4,52,No
EMP3373,Operations,24,735101,6,43.0,76,No
EMP3374,Sales,22,1477536,11,41.8,55,No
EMP3375,Operations,26,1712207,13,52.2,54,No
EMP3376,Finance,21,336305,14,35.9,100,Yes
EMP3377,Sales,49,951935,7,58.9,70,No
EMP3378,Sales,54,1131078,5,33.8,48,No
EMP3379,IT,21,777141,7,35.9,78,No
EMP3380,Operations,36,300441,6,55.7,65,No
EMP3381,Operations,48,380377,10,59.7,77,No
EMP3382,Finance,49,1033098,17,42.9,72,No
EMP3383,HR,54,396608,9,38.0,68,No
EMP3384,Finance,25,710964,8,35.5,82,No
EMP3385,IT,55,357711,10,59.7,75,No
EMP3386,Marketing,53,567156,0,40.4,79,No
EMP3387,Operations,35,504688,3,55.8,60,No
EMP3388,Finance,50,1163545,9,46.9,60,No
EMP3389,IT,48,1166944,14,42.7,88,Yes
EMP3390,Operations,55,1367014,1,57.4,89,No
EMP3391,IT,58,536950,2,46.2,62,No
EMP3392,Marketing,27,1517703,14,45.9,60,No
EMP3393,Sales,34,1396173,8,40.7,62,No
EMP3394,Finance,48,943016,12,52.4,81,No
EMP3395,Marketing,30,544703,8,44.9,43,No
EMP3396,HR,29,1540528,14,39.1,57,No
EMP3397,Marketing,60,779319,12,38.3,57,No
EMP3398,Sales,56,1648938,4,39.3,100,No
EMP3399,HR,23,825439,18,34.4,69,No
EMP3400,Sales,48,660585,7,37.4,56,No
EMP3401,Operations,58,260562,14,42.6,89,Yes
EMP3402,IT,39,372082,2,32.3,86,No
EMP3403,Finance,60,380312,13,38.4,67,No
EMP3404,Sales,33,1671526,1,50.6,100,No
EMP3405,IT,23,379469,3,40.0,100,No
EMP3406,Finance,23,1332549,5,54.1,82,No
EMP3407,Finance,27,612205,17,59.7,86,Yes
EMP3408,Operations,34,699006,17,53.0,50,No
EMP3409,IT,57,1259092,0,52.1,56,No
EMP3410,Finance,57,516731,10,50.5,79,No
EMP3411,IT,57,1142257,2,48.4,69,No
EMP3412,IT,57,991952,6,57.4,83,No
EMP3413,Sales,51,455565,5,35.5,64,No
EMP3414,Sales,48,983204,12,46.4,56,No
EMP3415,Sales,40,1387125,20,57.4,53,No
EMP3416,HR,37,1721995,6,39.5,82,No
EMP3417,Operations,29,1668555,9,46.4,57,No
EMP3418,Finance,35,1268836,6,60.0,84,No
EMP3419,Finance,44,1623282,7,32.1,85,No
EMP3420,Marketing,30,818080,19,37.3,74,No
EMP3421,Marketing,52,1701064,4,39.6,78,No
EMP3422,Operations,36,1110835,6,43.1,77,No
EMP3423,IT,48,1075274,10,45.9,63,No
EMP3424,Finance,28,287117,12,49.9,71,No
EMP3425,Sales,54,512000,9,52.8,53,No
EMP3426,IT,53,1496649,20,56.8,84,No
EMP3427,Sales,48,932229,14,37.7,66,No
EMP3428,Finance,34,356410,3,53.0,76,No
EMP3429,Operations,23,267041,12,36.1,41,No
EMP3430,IT,33,838771,7,32.3,66,No
EMP3431,Sales,35,915852,7,40.0,88,No
EMP3432,Sales,53,704841,10,36.1,59,No
EMP3433,HR,42,501153,14,57.1,93,Yes
EMP3434,Finance,56,1796036,10,38.8,68,No
EMP3435,Operations,27,1151974,4,38.2,62,No
EMP3436,Operations,22,743220,9,37.3,75,No
EMP3437,Operations,41,880040,12,34.8,84,No
EMP3438,IT,24,1459366,3,58.5,76,No
EMP3439,Marketing,45,1376537,8,43.6,76,No
EMP3440,IT,56,1045115,16,45.0,75,No
EMP3441,Sales,53,1358123,19,38.9,61,No
EMP3442,Sales,48,1314640,11,38.4,85,Yes
EMP3443,Finance,56,1606229,2,46.4,97,No
EMP3444,Operations,53,650497,17,49.7,80,No
EMP3445,Operations,48,1012479,20,41.2,74,No
EMP3446,Sales,59,540434,2,31.5,67,No
EMP3447,Operations,26,780489,9,39.6,60,No
EMP3448,IT,60,442201,14,58.4,61,No
EMP3449,Operations,35,1648129,4,56.1,70,No
EMP3450,Marketing,60,255278,11,41.0,68,No
EMP3451,Operations,58,1770386,5,46.1,87,No
EMP3452,Finance,49,1043635,7,41.9,64,No
EMP3453,IT,42,925857,5,31.0,86,No
EMP3454,Finance,49,738554,9,37.5,82,No
EMP3455,Sales,41,1619110,1,35.8,79,No
EMP3456,Operations,49,1098110,16,37.7,67,No
EMP3457,Finance,33,1091552,13,35.5,58,No
EMP3458,HR,37,583451,2,35.4,67,No
EMP3459,HR,37,507485,1,56.3,34,No
EMP3460,Sales,30,576452,7,38.4,54,No
EMP3461,HR,25,1436226,4,59.9,92,No
EMP3462,Operations,30,591939,10,54.6,84,No
EMP3463,Sales,49,1770873,10,50.4,62,No
EMP3464,Finance,43,810971,16,54.1,89,Yes
EMP3465,Operations,25,875277,12,49.0,72,No
EMP3466,Operations,45,1662466,1,37.0,52,No
EMP3467,HR,52,1271217,0,39.8,67,No
EMP3468,Marketing,53,1036762,15,58.4,87,Yes
EMP3469,Sales,51,855740,2,47.1,75,No
EMP3470,Finance,36,748819,5,35.6,67,No
EMP3471,Finance,50,313839,18,44.2,61,No
EMP3472,IT,49,855393,18,47.1,60,No
EMP3473,HR,50,1753878,15,54.4,64,No
EMP3474,Sales,39,947485,8,53.2,100,Yes
EMP3475,Finance,28,1481370,20,42.1,53,No
EMP3476,Sales,27,1270757,11,55.0,82,No
EMP3477,Marketing,57,400422,5,43.1,73,No
EMP3478,Marketing,47,1436273,2,32.4,66,No
EMP3479,Marketing,39,774184,13,42.5,34,No
EMP3480,Marketing,32,298593,4,46.8,57,No
EMP3481,Operations,21,374311,16,32.3,74,No
EMP3482,Sales,48,1125319,6,32.0,62,No
EMP3483,Sales,22,1430215,13,30.6,78,No
EMP3484,Finance,45,1495145,12,31.8,63,No
EMP3485,IT,50,1211705,2,52.1,100,No
EMP3486,IT,37,426220,19,58.5,54,No
EMP3487,Operations,32,733887,6,33.3,83,No
EMP3488,Marketing,25,1043755,19,30.6,76,No
EMP3489,Marketing,22,1126426,2,32.6,78,No
EMP3490,Operations,55,1269560,17,59.8,76,No
EMP3491,HR,30,632180,7,59.1,76,No
EMP3492,Sales,40,557347,15,51.2,75,No
EMP3493,Sales,29,951841,8,55.7,58,No
EMP3494,Sales,31,903258,13,55.8,58,No
EMP3495,Marketing,28,1376215,1,50.2,77,No
EMP3496,Sales,35,713733,11,40.0,52,No
EMP3497,IT,47,445254,17,31.0,69,No
EMP3498,Finance,46,700127,16,47.7,72,No
EMP3499,HR,28,547125,12,36.2,91,Yes
EMP3500,Operations,48,313972,18,53.2,58,No
EMP3501,Marketing,25,700425,0,58.7,62,No
EMP3502,Operations,44,967452,9,47.8,48,No
EMP3503,HR,40,1493355,20,36.8,77,No
EMP3504,Sales,44,1687880,5,56.5,76,No
EMP3505,Marketing,41,1365062,14,33.4,64,No
EMP3506,Operations,52,1656143,5,55.2,87,No
EMP3507,Operations,57,1465958,13,52.7,58,No
EMP3508,Finance,60,325463,14,45.2,90,Yes
EMP3509,Finance,48,1550727,3,42.8,72,No
EMP3510,Marketing,48,1499298,8,51.1,77,No
EMP3511,HR,26,1361246,3,54.7,58,No
EMP3512,IT,45,1240283,20,30.7,70,No
EMP3513,IT,38,578355,6,36.3,75,No
EMP3514,Marketing,43,1123967,2,57.8,52,No
EMP3515,Marketing,29,636701,11,46.8,70,No
EMP3516,HR,34,1376355,5,31.4,100,No
EMP3517,Sales,51,1553159,5,40.3,64,No
EMP3518,HR,25,898729,19,39.1,95,Yes
EMP3519,Marketing,56,698187,10,58.8,78,No
EMP3520,Sales,55,1762677,11,45.0,67,No
EMP3521,Finance,24,1338970,14,50.4,70,No
EMP3522,Finance,43,1008025,19,41.8,88,Yes
EMP3523,IT,30,285357,5,37.9,88,No
EMP3524,HR,39,815542,13,40.8,98,Yes
EMP3525,HR,28,1439454,5,59.7,91,No
EMP3526,Sales,44,1725473,2,50.6,89,No
EMP3527,Marketing,60,1603083,15,34.7,63,No
EMP3528,HR,27,801665,0,34.3,65,No
EMP3529,Marketing,33,672124,9,37.0,72,No
EMP3530,Finance,33,1381262,10,42.2,79,No
EMP3531,Sales,29,1434504,19,52.2,74,No
EMP3532,Finance,48,1056074,10,52.5,85,Yes
EMP3533,HR,53,321131,10,49.9,81,No
EMP3534,Operations,41,1592658,11,56.8,55,No
EMP3535,Marketing,53,781805,4,45.6,71,No
EMP3536,Sales,44,897094,17,51.8,53,No
EMP3537,Finance,52,1596634,11,40.1,64,No
EMP3538,Operations,49,698845,5,45.9,44,No
EMP3539,Marketing,46,1174459,7,43.5,68,No
EMP3540,Sales,23,571233,12,49.6,67,No
EMP3541,Marketing,38,436993,9,31.6,43,No
EMP3542,Sales,41,1504312,16,46.3,61,No
EMP3543,IT,40,977343,20,36.3,64,No
EMP3544,Sales,51,469521,1,36.7,72,No
EMP3545,IT,51,433455,0,45.5,41,No
EMP3546,Operations,60,447176,9,36.4,61,No
EMP3547,HR,52,797292,11,37.7,60,No
EMP3548,IT,49,1120854,7,52.1,70,No
EMP3549,Marketing,32,647459,11,38.2,64,No
EMP3550,Operations,36,611557,3,42.7,43,No
EMP3551,IT,43,403878,20,37.0,67,No
EMP3552,Marketing,50,623344,8,38.9,66,No
EMP3553,HR,26,771380,8,58.2,73,No
EMP3554,IT,21,1447169,3,38.9,80,No
EMP3555,Sales,52,1727396,8,32.9,73,No
EMP3556,Operations,30,1064339,7,33.1,63,No
EMP3557,Finance,31,1670137,2,32.4,80,No
EMP3558,Finance,46,1405117,8,42.5,95,Yes
EMP3559,Marketing,29,848292,8,50.0,75,No
EMP3560,IT,31,1581442,10,44.9,47,No
EMP3561,Finance,41,1143680,11,37.1,55,No
EMP3562,IT,39,836422,4,44.1,60,No
EMP3563,HR,56,1008647,17,48.4,81,No
EMP3564,Finance,42,1481155,8,39.9,75,No
EMP3565,Operations,57,935515,20,53.9,69,No
EMP3566,Operations,42,1344605,18,52.8,77,No
EMP3567,HR,28,840233,13,54.5,55,No
EMP3568,HR,37,1047956,1,40.5,43,No
EMP3569,HR,34,1354507,6,39.3,70,No
EMP3570,Marketing,28,1429285,17,53.5,53,No
EMP3571,IT,36,920610,8,42.3,68,No
EMP3572,Marketing,48,1238013,11,41.9,62,No
EMP3573,IT,42,1343016,2,30.8,41,No
EMP3574,Marketing,52,1080705,17,55.5,53,No
EMP3575,Operations,41,1458736,17,44.9,61,No
EMP3576,IT,54,532932,17,54.8,69,No
EMP3577,Marketing,48,1151413,0,52.3,51,No
EMP3578,Finance,32,1104635,8,58.3,72,No
EMP3579,Operations,21,1693101,8,54.9,45,No
EMP3580,Marketing,53,576824,7,59.4,51,No
EMP3581,IT,50,1172969,8,42.9,39,No
EMP3582,HR,55,448727,20,48.1,72,No
EMP3583,HR,24,396919,9,38.5,92,Yes
EMP3584,Finance,53,567125,7,52.7,69,No
EMP3585,Sales,37,665820,5,36.5,68,No
EMP3586,Finance,28,1086012,6,42.2,62,No
EMP3587,Sales,32,842140,17,54.7,68,No
EMP3588,Finance,52,1468608,9,42.4,67,No
EMP3589,HR,46,1421586,11,38.9,59,No
EMP3590,Operations,33,1199653,6,35.2,51,No
EMP3591,Operations,41,986634,1,41.9,74,No
EMP3592,Operations,55,1650766,12,30.1,74,No
EMP3593,HR,58,978351,20,37.8,66,No
EMP3594,HR,41,1486623,12,50.2,60,No
EMP3595,IT,33,1010541,20,35.6,48,No
EMP3596,IT,41,1685540,2,36.4,68,No
EMP3597,Marketing,27,1057588,10,52.3,99,Yes
EMP3598,Marketing,53,1014023,19,56.4,77,No
EMP3599,Marketing,34,508644,4,42.7,61,No
EMP3600,Sales,60,808238,3,43.3,70,No
EMP3601,HR,35,1177606,20,43.0,70,No
EMP3602,Marketing,54,494124,2,58.0,52,No
EMP3603,IT,54,683126,17,41.3,75,No
EMP3604,Finance,46,501258,6,40.6,87,No
EMP3605,Finance,36,998077,10,43.3,64,No
EMP3606,Marketing,30,947836,19,34.3,89,Yes
EMP3607,IT,44,723992,19,59.8,44,No
EMP3608,IT,32,972177,3,54.8,61,No
EMP3609,IT,55,1274631,18,48.3,92,Yes
EMP3610,Finance,33,1744015,9,30.4,87,Yes
EMP3611,Finance,39,301966,8,57.7,79,No
EMP3612,Finance,43,735935,1,34.2,56,No
EMP3613,Finance,27,416500,1,52.8,59,No
EMP3614,Marketing,56,1745885,5,53.2,76,No
EMP3615,Marketing,25,538251,20,47.2,90,Yes
EMP3616,Sales,37,1209352,14,59.3,77,No
EMP3617,Sales,57,1062515,17,30.6,66,No
EMP3618,HR,35,488167,4,42.9,56,No
EMP3619,IT,34,595529,19,31.2,55,No
EMP3620,Operations,38,406841,11,33.8,70,No
EMP3621,Finance,49,442831,18,46.6,73,No
EMP3622,Operations,34,1397193,14,36.0,82,No
EMP3623,IT,45,1497346,5,55.0,73,No
EMP3624,HR,34,1496351,1,34.9,68,No
EMP3625,Sales,51,1577278,5,31.8,61,No
EMP3626,Finance,59,744350,3,35.9,100,No
EMP3627,Finance,42,797987,20,40.1,98,Yes
EMP3628,Operations,48,586852,15,46.2,77,No
EMP3629,IT,55,264911,19,47.1,42,No
EMP3630,Marketing,29,852679,13,57.2,66,No
EMP3631,Finance,25,1604279,7,56.0,64,No
EMP3632,Marketing,46,1788295,14,30.5,57,No
EMP3633,Marketing,47,1678769,19,49.0,66,No
EMP3634,IT,55,870832,15,42.3,100,Yes
EMP3635,IT,49,874779,7,38.3,58,No
EMP3636,Marketing,27,742676,7,44.6,100,No
EMP3637,Sales,51,913957,6,52.0,96,No
EMP3638,Sales,26,1534664,15,57.4,74,No
EMP3639,HR,25,566408,9,52.9,60,No
EMP3640,Finance,31,1126744,11,45.4,73,No
EMP3641,Operations,27,672945,3,52.2,69,No
EMP3642,Marketing,48,1077981,15,49.0,88,Yes
EMP3643,Marketing,21,1498519,9,31.5,59,No
EMP3644,Marketing,42,1410113,14,58.6,83,No
EMP3645,HR,42,982968,2,45.2,70,No
EMP3646,IT,35,846096,5,53.1,82,No
EMP3647,HR,26,642437,5,40.7,59,No
EMP3648,Sales,21,999279,2,35.6,93,No
EMP3649,IT,42,942276,4,46.6,79,No
EMP3650,HR,58,635601,9,44.7,66,No
EMP3651,Marketing,25,1740217,0,32.3,88,No
EMP3652,Sales,36,810314,5,38.6,71,No
EMP3653,HR,48,1704421,16,39.1,79,No
EMP3654,Finance,36,533146,19,49.1,89,Yes
EMP3655,HR,33,791226,6,31.8,61,No
EMP3656,Marketing,33,772970,8,45.1,73,No
EMP3657,Finance,58,476191,13,54.7,37,No
EMP3658,Marketing,31,1782855,19,44.4,53,No
EMP3659,Finance,57,1503471,6,42.6,37,No
EMP3660,Finance,40,1524762,17,38.1,92,Yes
EMP3661,HR,44,660227,3,52.3,71,No
EMP3662,Operations,39,1428682,4,47.0,74,No
EMP3663,Finance,32,1058470,16,55.2,89,Yes
EMP3664,Operations,49,1461520,10,32.7,85,Yes
EMP3665,Finance,48,610129,19,36.2,37,No
EMP3666,Marketing,32,883601,5,59.7,81,No
EMP3667,Operations,36,868192,15,47.6,53,No
EMP3668,HR,37,1268755,18,54.0,89,Yes
EMP3669,Sales,50,1421153,13,39.8,90,Yes
EMP3670,Sales,41,1484674,14,55.6,67,No
EMP3671,Operations,35,1420525,12,52.3,80,No
EMP3672,HR,32,1518697,10,32.3,65,No
EMP3673,Marketing,30,554597,18,30.3,80,No
EMP3674,Finance,50,1515791,5,34.5,69,No
EMP3675,IT,43,1477517,4,30.1,52,No
EMP3676,HR,40,804798,11,52.0,70,No
EMP3677,Marketing,47,642071,6,55.0,72,No
EMP3678,IT,30,1581083,19,53.6,50,No
EMP3679,Marketing,33,340392,6,50.9,70,No
EMP3680,IT,41,1288413,7,50.1,62,No
EMP3681,Sales,37,935915,9,38.7,53,No
EMP3682,IT,37,657225,5,40.6,40,No
EMP3683,HR,58,442034,17,46.3,90,Yes
EMP3684,Marketing,32,1261678,12,40.2,77,No
EMP3685,Operations,45,650960,11,50.7,75,No
EMP3686,Finance,30,1050552,17,46.2,86,Yes
EMP3687,Marketing,42,646312,13,50.2,82,No
EMP3688,Sales,48,599287,12,46.3,64,No
EMP3689,Marketing,38,1730597,10,50.6,64,No
EMP3690,HR,30,379492,11,53.7,84,No
EMP3691,Sales,24,1134279,6,53.4,62,No
EMP3692,Finance,31,1253400,9,37.1,58,No
EMP3693,HR,39,670170,10,56.4,67,No
EMP3694,Marketing,24,712030,3,55.0,46,No
EMP3695,Operations,26,1187772,6,46.3,41,No
EMP3696,Finance,43,730359,13,47.4,45,No
EMP3697,Finance,22,490185,7,49.3,71,No
EMP3698,IT,39,439525,3,44.5,54,No
EMP3699,Sales,49,1664336,11,43.5,68,No
EMP3700,Finance,27,581800,7,51.1,99,No
EMP3701,Operations,59,1050190,5,44.7,75,No
EMP3702,IT,24,807129,15,56.1,100,Yes
EMP3703,IT,26,1567838,4,36.0,81,No
EMP3704,HR,48,1091834,2,45.1,54,No
EMP3705,IT,31,441994,0,39.1,44,No
EMP3706,HR,36,513510,5,54.8,59,No
EMP3707,IT,59,1194307,7,35.5,78,No
EMP3708,Marketing,24,519932,7,44.4,53,No
EMP3709,Sales,43,373324,16,34.5,55,No
EMP3710,Finance,24,406761,5,32.1,51,No
EMP3711,Marketing,44,1343234,9,39.6,49,No
EMP3712,Sales,32,1628682,9,43.3,70,No
EMP3713,Marketing,58,808665,9,50.4,87,Yes
EMP3714,IT,50,1327535,2,50.1,90,No
EMP3715,HR,39,1180660,15,42.8,53,No
EMP3716,Marketing,38,779614,5,57.9,83,No
EMP3717,IT,60,369596,12,58.5,50,No
EMP3718,IT,29,1538516,2,54.2,44,No
EMP3719,Sales,52,678335,7,36.9,63,No
EMP3720,Finance,59,526331,1,39.6,91,No
EMP3721,Finance,37,314052,5,31.1,57,No
EMP3722,Marketing,53,618900,3,30.9,58,No
EMP3723,Finance,54,1017539,13,39.9,74,No
EMP3724,HR,59,514198,13,44.6,75,No
EMP3725,Marketing,56,1443255,7,32.9,74,No
EMP3726,Marketing,57,1074259,11,57.6,47,No
EMP3727,Marketing,29,1600870,15,31.5,56,No
EMP3728,Finance,58,766173,12,45.8,69,No
EMP3729,HR,28,1317983,12,41.6,57,No
EMP3730,IT,56,1619391,12,56.8,72,No
EMP3731,Operations,35,1598234,4,53.6,61,No
EMP3732,HR,51,1481081,10,43.5,70,No
EMP3733,Operations,22,1224343,17,41.5,66,No
EMP3734,IT,39,1404574,14,31.8,62,No
EMP3735,HR,38,484739,19,42.5,72,No
EMP3736,Finance,52,870294,5,58.6,68,No
EMP3737,Finance,22,803158,11,39.1,30,No
EMP3738,Operations,47,1220587,2,34.6,67,No
EMP3739,Operations,35,344399,15,39.7,69,No
EMP3740,Marketing,35,475857,20,36.4,70,No
EMP3741,HR,52,622173,8,48.0,76,No
EMP3742,Operations,45,1270325,19,33.8,73,No
EMP3743,IT,44,1383079,19,33.3,78,No
EMP3744,Marketing,59,1536641,3,47.6,52,No
EMP3745,IT,52,565381,12,54.4,100,Yes
EMP3746,HR,28,905324,19,56.4,73,No
EMP3747,IT,29,856118,12,30.8,96,Yes
EMP3748,Finance,52,429118,2,57.7,66,No
EMP3749,Sales,46,316308,4,58.0,89,No
EMP3750,Marketing,44,267476,19,42.1,95,Yes
EMP3751,HR,48,806755,12,33.4,87,Yes
EMP3752,Finance,44,410115,18,53.8,64,No
EMP3753,Finance,22,960180,0,57.1,73,No
EMP3754,Finance,23,1520494,17,46.4,60,No
EMP3755,IT,43,1281281,20,30.5,64,No
EMP3756,HR,24,265559,8,37.0,74,No
EMP3757,HR,54,402134,4,47.9,83,No
EMP3758,HR,54,1681753,7,58.5,87,No
EMP3759,Marketing,21,346588,19,35.1,71,No
EMP3760,HR,44,641718,20,46.8,97,Yes
EMP3761,Marketing,42,942768,16,49.0,83,No
EMP3762,Marketing,32,769408,20,35.1,86,Yes
EMP3763,IT,50,786527,20,31.2,52,No
EMP3764,Sales,53,1735559,13,53.7,92,Yes
EMP3765,Finance,50,1584218,14,48.0,80,No
EMP3766,Finance,53,1371597,9,45.6,94,Yes
EMP3767,Sales,48,1491663,0,56.4,78,No
EMP3768,Sales,54,283208,14,43.4,63,No
EMP3769,Finance,38,728891,7,34.9,86,No
EMP3770,HR,50,1580507,19,31.3,68,No
EMP3771,Sales,40,614785,1,34.0,60,No
EMP3772,IT,24,704922,5,41.3,57,No
EMP3773,IT,37,1173729,17,44.8,64,No
EMP3774,IT,45,739242,12,55.8,67,No
EMP3775,Finance,51,914275,11,49.7,58,No
EMP3776,Sales,45,731000,15,44.2,83,No
EMP3777,HR,56,1688057,12,33.6,54,No
EMP3778,Operations,24,1477081,14,44.6,56,No
EMP3779,Operations,30,877305,20,37.5,88,Yes
EMP3780,Sales,51,1155317,16,35.7,53,No
EMP3781,Marketing,36,1469230,10,43.0,87,Yes
EMP3782,Finance,59,457086,3,38.5,55,No
EMP3783,Marketing,47,1409280,16,44.8,83,No
EMP3784,Marketing,41,1688653,19,38.1,73,No
EMP3785,Operations,30,1404387,17,57.6,53,No
EMP3786,Operations,34,708007,9,47.4,64,No
EMP3787,Operations,44,1216994,6,58.7,71,No
EMP3788,HR,25,965951,13,44.0,64,No
EMP3789,Finance,54,1138139,19,50.3,59,No
EMP3790,Sales,46,386925,9,32.5,73,No
EMP3791,Marketing,28,522521,14,37.3,61,No
EMP3792,Finance,54,1315192,4,42.7,100,No
EMP3793,Operations,24,1673755,14,35.3,68,No
EMP3794,Marketing,60,750854,18,48.2,87,Yes
EMP3795,Operations,41,376669,13,57.4,83,No
EMP3796,Operations,37,1672414,6,40.3,78,No
EMP3797,Operations,49,1446581,7,57.8,63,No
EMP3798,Operations,36,387114,0,54.3,63,No
EMP3799,Marketing,27,993472,8,51.4,50,No
EMP3800,Marketing,41,691147,15,37.5,65,No
EMP3801,IT,43,1418358,10,44.1,42,No
EMP3802,Finance,35,1264780,19,55.5,74,No
EMP3803,IT,46,711790,5,34.2,80,No
EMP3804,IT,23,735203,20,39.6,71,No
EMP3805,Operations,57,323808,10,44.1,80,No
EMP3806,Sales,47,609686,18,53.9,55,No
EMP3807,HR,38,386399,13,56.6,54,No
EMP3808,Operations,28,1655625,19,31.7,78,No
EMP3809,Operations,57,1010191,14,32.6,67,No
EMP3810,Finance,54,1633685,4,34.6,69,No
EMP3811,Marketing,30,708610,11,41.2,49,No
EMP3812,IT,47,345710,7,55.6,82,No
EMP3813,Marketing,48,347042,8,44.6,54,No
EMP3814,Sales,26,1123911,18,53.8,97,Yes
EMP3815,IT,25,473108,6,31.0,73,No
EMP3816,Operations,60,1596818,15,55.6,82,No
EMP3817,Sales,43,554957,11,51.6,73,No
EMP3818,Operations,26,1176040,0,46.7,54,No
EMP3819,IT,44,1577735,9,37.2,77,No
